"Land";"Saarland"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Regionalverband Saarbrücken";"10041";"Vorpommern-Greifswald";"13075";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"10";"10";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Chemnitz, Stadt";"14511";"10";"10";"10";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Mittelsachsen";"14522";"20";"20";"0";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Zwickau";"14524";"40";"30";"10";"10";"30";"0"
"Regionalverband Saarbrücken";"10041";"Dresden, Stadt";"14612";"40";"30";"10";"20";"20";"0"
"Regionalverband Saarbrücken";"10041";"Bautzen";"14625";"20";"20";"10";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Meißen";"14627";"10";"10";"0";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Sächsische Schweiz-Osterzgebirge";"14628";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Leipzig, Stadt";"14713";"50";"40";"20";"40";"20";"0"
"Regionalverband Saarbrücken";"10041";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Nordsachsen";"14730";"20";"10";"10";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Übrige Kreise (Regierungsbezirk)";"150xx";"40";"30";"10";"30";"10";"0"
"Regionalverband Saarbrücken";"10041";"Halle (Saale), Stadt";"15002";"20";"20";"10";"20";"10";"0"
"Regionalverband Saarbrücken";"10041";"Magdeburg, Landeshauptstadt";"15003";"20";"10";"0";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Anhalt-Bitterfeld";"15082";"20";"10";"0";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Harz";"15085";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Mansfeld-Südharz";"15087";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Saalekreis";"15088";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Wittenberg";"15091";"60";"40";"10";"50";"10";"0"
"Regionalverband Saarbrücken";"10041";"Übrige Kreise (Regierungsbezirk)";"160xx";"60";"50";"10";"40";"30";"0"
"Regionalverband Saarbrücken";"10041";"Erfurt, Stadt";"16051";"20";"20";"10";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Jena, Stadt";"16053";"30";"30";"10";"30";"0";"0"
"Regionalverband Saarbrücken";"10041";"Eichsfeld";"16061";"70";"40";"20";"10";"60";"0"
"Regionalverband Saarbrücken";"10041";"Wartburgkreis";"16063";"30";"20";"10";"10";"20";"0"
"Regionalverband Saarbrücken";"10041";"Schmalkalden-Meiningen";"16066";"10";"10";"0";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Gotha";"16067";"50";"30";"10";"10";"40";"0"
"Regionalverband Saarbrücken";"10041";"Sömmerda";"16068";"20";"10";"10";"0";"10";"0"
"Regionalverband Saarbrücken";"10041";"Ilm-Kreis";"16070";"10";"10";"10";"10";"0";"0"
"Regionalverband Saarbrücken";"10041";"Greiz";"16076";"10";"10";"0";"10";"10";"0"
"Regionalverband Saarbrücken";"10041";"Bulgarien";"BG";"20";"20";"0";"0";"20";"0"
"Regionalverband Saarbrücken";"10041";"Frankreich";"F";"8220";"4500";"3720";"2510";"5710";"60"
"Regionalverband Saarbrücken";"10041";"Ungarn";"H";"40";"40";"0";"0";"40";"0"
"Regionalverband Saarbrücken";"10041";"Luxemburg";"L";"10";"10";"0";"0";"10";"0"
"Regionalverband Saarbrücken";"10041";"Polen";"PL";"690";"440";"250";"10";"680";"0"
"Regionalverband Saarbrücken";"10041";"Rumänien";"RO";"30";"30";"0";"0";"30";"0"
"Regionalverband Saarbrücken";"10041";"Slowakei";"SK";"10";"10";"0";"0";"10";"0"
"Merzig-Wadern";"10042";"Einpendler insgesamt";"0";"12020";"6520";"5500";"10410";"1620";"410"
"Merzig-Wadern";"10042";"Hamburg, Freie und Hansestadt";"02000";"20";"10";"10";"10";"10";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Region Hannover";"03241";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Osnabrück";"03459";"50";"30";"30";"50";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"053xx";"40";"20";"20";"30";"0";"0"
"Merzig-Wadern";"10042";"Köln, Stadt";"05315";"30";"10";"20";"20";"0";"0"
"Merzig-Wadern";"10042";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Gütersloh";"05754";"10";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"30";"10";"30";"10";"0"
"Merzig-Wadern";"10042";"Dortmund, Stadt";"05913";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"064xx";"60";"40";"20";"40";"20";"0"
"Merzig-Wadern";"10042";"Frankfurt am Main, Stadt";"06412";"20";"10";"10";"20";"10";"0"
"Merzig-Wadern";"10042";"Main-Kinzig-Kreis";"06435";"20";"20";"10";"10";"10";"0"
"Merzig-Wadern";"10042";"Offenbach";"06438";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"070xx";"110";"60";"40";"90";"10";"0"
"Merzig-Wadern";"10042";"Bad Kreuznach";"07133";"20";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Birkenfeld";"07134";"110";"60";"50";"100";"10";"0"
"Merzig-Wadern";"10042";"Mayen-Koblenz";"07137";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Trier, kreisfreie Stadt";"07211";"200";"120";"70";"170";"20";"10"
"Merzig-Wadern";"10042";"Bernkastel-Wittlich";"07231";"110";"70";"40";"80";"30";"0"
"Merzig-Wadern";"10042";"Eifelkreis Bitburg-Prüm";"07232";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Vulkaneifel";"07233";"20";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Trier-Saarburg";"07235";"1290";"640";"650";"1190";"100";"70"
"Merzig-Wadern";"10042";"Kaiserslautern, kreisfreie Stadt";"07312";"60";"50";"10";"40";"20";"0"
"Merzig-Wadern";"10042";"Worms, kreisfreie Stadt";"07319";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Zweibrücken, kreisfreie Stadt";"07320";"10";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Alzey-Worms";"07331";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Donnersbergkreis";"07333";"10";"10";"0";"10";"10";"0"
"Merzig-Wadern";"10042";"Kaiserslautern";"07335";"50";"40";"10";"40";"10";"0"
"Merzig-Wadern";"10042";"Kusel";"07336";"30";"20";"10";"20";"10";"0"
"Merzig-Wadern";"10042";"Südwestpfalz";"07340";"30";"20";"10";"30";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"20";"10";"30";"10";"0"
"Merzig-Wadern";"10042";"Ludwigsburg";"08118";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"20";"10";"0"
"Merzig-Wadern";"10042";"Mannheim, Universitätsstadt";"08222";"20";"20";"0";"10";"10";"0"
"Merzig-Wadern";"10042";"Rhein-Neckar-Kreis";"08226";"20";"10";"10";"10";"10";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"20";"20";"40";"10";"0"
"Merzig-Wadern";"10042";"München, Landeshauptstadt";"09162";"20";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Regionalverband Saarbrücken";"10041";"1280";"820";"460";"1070";"210";"50"
"Merzig-Wadern";"10042";"Neunkirchen";"10043";"470";"310";"170";"440";"40";"20"
"Merzig-Wadern";"10042";"Saarlouis";"10044";"5220";"2500";"2720";"4660";"570";"200"
"Merzig-Wadern";"10042";"Saarpfalz-Kreis";"10045";"150";"100";"50";"130";"10";"10"
"Merzig-Wadern";"10042";"St Wendel";"10046";"1210";"700";"510";"1160";"50";"40"
"Merzig-Wadern";"10042";"Berlin, Stadt";"11000";"50";"30";"20";"50";"10";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"120xx";"30";"20";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Märkisch-Oderland";"12064";"20";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"150xx";"20";"20";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Halle (Saale), Stadt";"15002";"10";"10";"0";"10";"10";"0"
"Merzig-Wadern";"10042";"Burgenlandkreis";"15084";"20";"20";"0";"20";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"160xx";"60";"60";"10";"60";"10";"0"
"Merzig-Wadern";"10042";"Saale-Holzland-Kreis";"16074";"20";"20";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Frankreich";"F";"390";"170";"220";"110";"280";"0"
"Merzig-Wadern";"10042";"Luxemburg";"L";"10";"10";"10";"0";"10";"0"
"Merzig-Wadern";"10042";"Polen";"PL";"70";"70";"0";"10";"60";"0"
"Neunkirchen";"10043";"Einpendler insgesamt";"0";"19160";"10820";"8340";"17100";"2060";"690"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"064xx";"50";"50";"10";"40";"10";"0"
"Neunkirchen";"10043";"Frankfurt am Main, Stadt";"06412";"30";"20";"10";"20";"10";"0"
"Neunkirchen";"10043";"Wiesbaden, Landeshauptstadt";"06414";"20";"20";"0";"10";"10";"0"
"Neunkirchen";"10043";"Darmstadt-Dieburg";"06432";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Offenbach";"06438";"10";"10";"0";"10";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"070xx";"90";"60";"30";"80";"20";"0"
"Neunkirchen";"10043";"Bad Kreuznach";"07133";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Birkenfeld";"07134";"180";"70";"110";"160";"20";"10"
"Neunkirchen";"10043";"Trier, kreisfreie Stadt";"07211";"40";"20";"20";"30";"10";"0"
"Neunkirchen";"10043";"Bernkastel-Wittlich";"07231";"20";"10";"10";"10";"10";"0"
"Neunkirchen";"10043";"Eifelkreis Bitburg-Prüm";"07232";"60";"10";"60";"50";"20";"0"
"Neunkirchen";"10043";"Trier-Saarburg";"07235";"80";"40";"30";"70";"10";"0"
"Neunkirchen";"10043";"Kaiserslautern, kreisfreie Stadt";"07312";"80";"60";"20";"70";"10";"0"
"Neunkirchen";"10043";"Pirmasens, kreisfreie Stadt";"07317";"70";"50";"20";"60";"10";"0"
"Neunkirchen";"10043";"Zweibrücken, kreisfreie Stadt";"07320";"380";"230";"150";"350";"40";"20"
"Neunkirchen";"10043";"Donnersbergkreis";"07333";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Germersheim";"07334";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Kaiserslautern";"07335";"230";"150";"80";"220";"10";"10"
"Neunkirchen";"10043";"Kusel";"07336";"710";"350";"360";"670";"40";"10"
"Neunkirchen";"10043";"Mainz-Bingen";"07339";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Südwestpfalz";"07340";"320";"200";"120";"310";"10";"10"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"20";"10";"20";"10";"0"
"Neunkirchen";"10043";"Heilbronn";"08125";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Schwäbisch Hall";"08127";"10";"0";"10";"10";"10";"0"
"Neunkirchen";"10043";"Main-Tauber-Kreis";"08128";"60";"10";"50";"40";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Rastatt";"08216";"10";"0";"10";"10";"10";"0"
"Neunkirchen";"10043";"Mannheim, Universitätsstadt";"08222";"10";"10";"0";"10";"10";"0"
"Neunkirchen";"10043";"Rhein-Neckar-Kreis";"08226";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"083xx";"20";"10";"10";"10";"10";"0"
"Neunkirchen";"10043";"Breisgau-Hochschwarzwald";"08315";"20";"20";"10";"10";"20";"0"
"Neunkirchen";"10043";"Emmendingen";"08316";"40";"10";"30";"20";"20";"0"
"Neunkirchen";"10043";"Ortenaukreis";"08317";"40";"10";"30";"30";"10";"0"
"Neunkirchen";"10043";"Regionalverband Saarbrücken";"10041";"5800";"3320";"2490";"5110";"700";"240"
"Neunkirchen";"10043";"Merzig-Wadern";"10042";"420";"230";"180";"380";"40";"20"
"Neunkirchen";"10043";"Saarlouis";"10044";"1950";"1110";"840";"1810";"140";"70"
"Neunkirchen";"10043";"Saarpfalz-Kreis";"10045";"3900";"2140";"1760";"3560";"340";"180"
"Neunkirchen";"10043";"St Wendel";"10046";"3450";"1870";"1580";"3320";"130";"110"
"Neunkirchen";"10043";"Berlin, Stadt";"11000";"20";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"10";"20";"30";"0";"0"
"Neunkirchen";"10043";"Dessau-Roßlau, Stadt";"15001";"40";"0";"40";"40";"0";"0"
"Neunkirchen";"10043";"Frankreich";"F";"390";"290";"100";"140";"260";"0"
"Neunkirchen";"10043";"Ungarn";"H";"40";"40";"0";"0";"40";"0"
"Neunkirchen";"10043";"Polen";"PL";"30";"30";"0";"0";"30";"0"
"Saarlouis";"10044";"Einpendler insgesamt";"0";"26160";"16600";"9560";"20820";"5340";"920"
"Saarlouis";"10044";"Hamburg, Freie und Hansestadt";"02000";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"053xx";"60";"50";"10";"50";"10";"0"
"Saarlouis";"10044";"Köln, Stadt";"05315";"20";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Städteregion Aachen";"05334";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Coesfeld";"05558";"20";"10";"0";"20";"0";"0"
"Saarlouis";"10044";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Bochum, Stadt";"05911";"10";"10";"0";"10";"10";"0"
"Saarlouis";"10044";"Unna";"05978";"30";"30";"0";"20";"0";"10"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"10";"0";"10";"10";"0"
"Saarlouis";"10044";"Frankfurt am Main, Stadt";"06412";"20";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Wiesbaden, Landeshauptstadt";"06414";"20";"10";"10";"0";"10";"0"
"Saarlouis";"10044";"Bergstraße";"06431";"10";"10";"0";"0";"10";"0"
"Saarlouis";"10044";"Darmstadt-Dieburg";"06432";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Groß-Gerau";"06433";"50";"30";"20";"10";"40";"0"
"Saarlouis";"10044";"Main-Kinzig-Kreis";"06435";"10";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Main-Taunus-Kreis";"06436";"10";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Offenbach";"06438";"40";"30";"10";"10";"30";"0"
"Saarlouis";"10044";"Rheingau-Taunus-Kreis";"06439";"20";"10";"0";"10";"10";"0"
"Saarlouis";"10044";"Wetteraukreis";"06440";"20";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Limburg-Weilburg";"06533";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"070xx";"70";"50";"20";"60";"10";"0"
"Saarlouis";"10044";"Bad Kreuznach";"07133";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Birkenfeld";"07134";"60";"50";"20";"60";"10";"0"
"Saarlouis";"10044";"Cochem-Zell";"07135";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Mayen-Koblenz";"07137";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Neuwied";"07138";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Rhein-Hunsrück-Kreis";"07140";"10";"10";"0";"10";"10";"0"
"Saarlouis";"10044";"Trier, kreisfreie Stadt";"07211";"100";"60";"40";"80";"10";"0"
"Saarlouis";"10044";"Bernkastel-Wittlich";"07231";"30";"20";"20";"30";"0";"0"
"Saarlouis";"10044";"Eifelkreis Bitburg-Prüm";"07232";"20";"10";"10";"20";"10";"0"
"Saarlouis";"10044";"Trier-Saarburg";"07235";"220";"140";"80";"210";"10";"10"
"Saarlouis";"10044";"Kaiserslautern, kreisfreie Stadt";"07312";"60";"40";"20";"40";"20";"0"
"Saarlouis";"10044";"Landau in der Pfalz, kreisfreie Stadt";"07313";"20";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"40";"40";"0";"20";"30";"0"
"Saarlouis";"10044";"Mainz, kreisfreie Stadt";"07315";"40";"30";"10";"10";"30";"0"
"Saarlouis";"10044";"Pirmasens, kreisfreie Stadt";"07317";"40";"30";"10";"30";"10";"0"
"Saarlouis";"10044";"Zweibrücken, kreisfreie Stadt";"07320";"100";"70";"30";"70";"30";"0"
"Saarlouis";"10044";"Bad Dürkheim";"07332";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Donnersbergkreis";"07333";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Germersheim";"07334";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Kaiserslautern";"07335";"110";"80";"30";"90";"20";"10"
"Saarlouis";"10044";"Kusel";"07336";"90";"70";"20";"80";"10";"0"
"Saarlouis";"10044";"Südliche Weinstraße";"07337";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Rhein-Pfalz-Kreis";"07338";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Mainz-Bingen";"07339";"20";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Südwestpfalz";"07340";"90";"70";"30";"80";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Esslingen";"08116";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Ludwigsburg";"08118";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Rems-Murr-Kreis";"08119";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"30";"10";"20";"10";"0"
"Saarlouis";"10044";"Karlsruhe";"08215";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Mannheim, Universitätsstadt";"08222";"20";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Rhein-Neckar-Kreis";"08226";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"München, Landeshauptstadt";"09162";"20";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"096xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Aschaffenburg";"09671";"10";"0";"10";"10";"10";"0"
"Saarlouis";"10044";"Regionalverband Saarbrücken";"10041";"9460";"5960";"3510";"7950";"1510";"390"
"Saarlouis";"10044";"Merzig-Wadern";"10042";"6400";"3820";"2580";"5870";"530";"290"
"Saarlouis";"10044";"Neunkirchen";"10043";"2570";"1610";"960";"2350";"230";"100"
"Saarlouis";"10044";"Saarpfalz-Kreis";"10045";"810";"530";"280";"740";"70";"20"
"Saarlouis";"10044";"St Wendel";"10046";"1360";"800";"560";"1300";"60";"70"
"Saarlouis";"10044";"Berlin, Stadt";"11000";"40";"30";"10";"30";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"30";"10";"30";"0";"0"
"Saarlouis";"10044";"Leipzig, Stadt";"14713";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Frankreich";"F";"3060";"2060";"1000";"770";"2290";"10"
"Saarlouis";"10044";"Ungarn";"H";"10";"10";"0";"0";"10";"0"
"Saarlouis";"10044";"Polen";"PL";"30";"30";"0";"0";"30";"0"
"Saarpfalz-Kreis";"10045";"Einpendler insgesamt";"0";"37010";"23250";"13760";"31490";"5520";"1350"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"010xx";"30";"20";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Kiel, Landeshauptstadt";"01002";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Hamburg, Freie und Hansestadt";"02000";"40";"30";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"30";"0";"0"
"Saarpfalz-Kreis";"10045";"Emsland";"03454";"30";"30";"0";"0";"30";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Saarpfalz-Kreis";"10045";"Bremen, Stadt";"04011";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"051xx";"60";"50";"10";"50";"10";"0"
"Saarpfalz-Kreis";"10045";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Mettmann";"05158";"20";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"30";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Köln, Stadt";"05315";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Städteregion Aachen";"05334";"20";"20";"0";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"10";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Recklinghausen";"05562";"20";"20";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"30";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Bochum, Stadt";"05911";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Dortmund, Stadt";"05913";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Märkischer Kreis";"05962";"10";"10";"0";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"10";"10";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Darmstadt, Wissenschaftsstadt";"06411";"20";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Frankfurt am Main, Stadt";"06412";"30";"20";"20";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Wiesbaden, Landeshauptstadt";"06414";"20";"10";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Bergstraße";"06431";"50";"40";"10";"40";"10";"0"
"Saarpfalz-Kreis";"10045";"Darmstadt-Dieburg";"06432";"20";"20";"0";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Groß-Gerau";"06433";"30";"20";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Hochtaunuskreis";"06434";"10";"0";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Main-Kinzig-Kreis";"06435";"20";"10";"10";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Main-Taunus-Kreis";"06436";"20";"10";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Rheingau-Taunus-Kreis";"06439";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Wetteraukreis";"06440";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"070xx";"40";"30";"10";"30";"10";"10"
"Saarpfalz-Kreis";"10045";"Koblenz, kreisfreie Stadt";"07111";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Bad Kreuznach";"07133";"40";"20";"10";"30";"0";"0"
"Saarpfalz-Kreis";"10045";"Birkenfeld";"07134";"110";"60";"50";"90";"20";"0"
"Saarpfalz-Kreis";"10045";"Mayen-Koblenz";"07137";"30";"20";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Rhein-Hunsrück-Kreis";"07140";"20";"10";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Rhein-Lahn-Kreis";"07141";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Westerwaldkreis";"07143";"20";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Trier, kreisfreie Stadt";"07211";"50";"30";"30";"50";"0";"10"
"Saarpfalz-Kreis";"10045";"Bernkastel-Wittlich";"07231";"50";"40";"20";"50";"10";"10"
"Saarpfalz-Kreis";"10045";"Trier-Saarburg";"07235";"80";"60";"20";"80";"0";"10"
"Saarpfalz-Kreis";"10045";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"20";"10";"10";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Kaiserslautern, kreisfreie Stadt";"07312";"420";"270";"160";"370";"60";"10"
"Saarpfalz-Kreis";"10045";"Landau in der Pfalz, kreisfreie Stadt";"07313";"20";"20";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"60";"40";"20";"40";"20";"0"
"Saarpfalz-Kreis";"10045";"Mainz, kreisfreie Stadt";"07315";"20";"10";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"40";"20";"20";"30";"10";"0"
