"Land";"Hamburg"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Hamburg, Freie und Hansestadt";"02000";"Waldshut";"08337";"50";"30";"10";"30";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Reutlingen";"08415";"190";"110";"90";"160";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Tübingen";"08416";"150";"80";"80";"130";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Zollernalbkreis";"08417";"150";"80";"70";"110";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ulm, Universitätsstadt";"08421";"120";"60";"60";"90";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Alb-Donau-Kreis";"08425";"100";"60";"40";"80";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Biberach";"08426";"100";"60";"30";"80";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bodenseekreis";"08435";"140";"90";"50";"120";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ravensburg";"08436";"120";"70";"40";"100";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Sigmaringen";"08437";"50";"40";"10";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ingolstadt, Stadt";"09161";"120";"80";"40";"90";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"München, Landeshauptstadt";"09162";"2790";"1570";"1230";"1950";"840";"20"
"Hamburg, Freie und Hansestadt";"02000";"Rosenheim, Stadt";"09163";"80";"50";"40";"60";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Altötting";"09171";"80";"70";"20";"40";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Berchtesgadener Land";"09172";"80";"40";"30";"60";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bad Tölz-Wolfratshausen";"09173";"120";"70";"50";"100";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Dachau";"09174";"130";"70";"50";"100";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ebersberg";"09175";"180";"120";"50";"130";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Eichstätt";"09176";"60";"30";"30";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Erding";"09177";"190";"130";"60";"140";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Freising";"09178";"270";"170";"100";"170";"100";"0"
"Hamburg, Freie und Hansestadt";"02000";"Fürstenfeldbruck";"09179";"210";"110";"100";"170";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Garmisch-Partenkirchen";"09180";"50";"40";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Landsberg am Lech";"09181";"100";"70";"30";"90";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Miesbach";"09182";"90";"50";"30";"70";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Mühldorf aInn";"09183";"70";"50";"20";"50";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"München";"09184";"570";"390";"180";"370";"210";"10"
"Hamburg, Freie und Hansestadt";"02000";"Neuburg-Schrobenhausen";"09185";"50";"40";"10";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Pfaffenhofen adIlm";"09186";"100";"70";"30";"80";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Rosenheim";"09187";"260";"140";"120";"220";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Starnberg";"09188";"170";"110";"70";"140";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Traunstein";"09189";"70";"40";"40";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Weilheim-Schongau";"09190";"80";"50";"30";"80";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Landshut, Stadt";"09261";"90";"60";"40";"60";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Passau, Stadt";"09262";"50";"30";"20";"30";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Straubing, Stadt";"09263";"30";"20";"10";"20";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Deggendorf";"09271";"60";"30";"30";"40";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Freyung-Grafenau";"09272";"20";"20";"10";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kelheim";"09273";"70";"40";"30";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Landshut";"09274";"120";"80";"40";"100";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Passau";"09275";"60";"40";"30";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Regen";"09276";"20";"10";"10";"10";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Rottal-Inn";"09277";"40";"30";"10";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Straubing-Bogen";"09278";"40";"30";"10";"40";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Dingolfing-Landau";"09279";"30";"20";"10";"20";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Amberg, Stadt";"09361";"10";"10";"0";"10";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Regensburg, Stadt";"09362";"160";"90";"70";"120";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Weiden idOPf, Stadt";"09363";"20";"10";"10";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Amberg-Sulzbach";"09371";"30";"10";"20";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Cham";"09372";"40";"30";"10";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Neumarkt idOPf";"09373";"50";"40";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Neustadt adWaldnaab";"09374";"30";"20";"10";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Regensburg";"09375";"120";"80";"40";"100";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schwandorf";"09376";"90";"50";"30";"70";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Tirschenreuth";"09377";"20";"10";"10";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bamberg, Stadt";"09461";"70";"40";"30";"60";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bayreuth, Stadt";"09462";"70";"40";"30";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Coburg, Stadt";"09463";"20";"10";"10";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Hof, Stadt";"09464";"40";"20";"20";"20";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bamberg";"09471";"90";"60";"40";"90";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bayreuth";"09472";"70";"40";"20";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Coburg";"09473";"50";"20";"20";"40";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Forchheim";"09474";"80";"50";"30";"70";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Hof";"09475";"30";"10";"20";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kronach";"09476";"20";"10";"10";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kulmbach";"09477";"40";"30";"20";"40";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Lichtenfels";"09478";"60";"20";"40";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Wunsiedel iFichtelgebirge";"09479";"30";"20";"20";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ansbach, Stadt";"09561";"20";"20";"10";"20";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Erlangen, Stadt";"09562";"100";"60";"50";"80";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Fürth, Stadt";"09563";"110";"60";"50";"90";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Nürnberg, Stadt";"09564";"570";"310";"260";"430";"140";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schwabach, Stadt";"09565";"20";"10";"10";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ansbach";"09571";"80";"60";"10";"70";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Erlangen-Höchstadt";"09572";"120";"80";"40";"110";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Fürth";"09573";"90";"50";"40";"90";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Nürnberger Land";"09574";"140";"80";"50";"130";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Neustadt adAisch-Bad Windsheim";"09575";"40";"30";"10";"20";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Roth";"09576";"60";"30";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Weißenburg-Gunzenhausen";"09577";"40";"30";"10";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Aschaffenburg, Stadt";"09661";"60";"30";"30";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schweinfurt, Stadt";"09662";"30";"20";"20";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Würzburg, Stadt";"09663";"160";"90";"70";"120";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Aschaffenburg";"09671";"150";"100";"40";"130";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bad Kissingen";"09672";"40";"30";"10";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Rhön-Grabfeld";"09673";"40";"20";"20";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Haßberge";"09674";"50";"30";"20";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kitzingen";"09675";"50";"30";"20";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Miltenberg";"09676";"70";"40";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Main-Spessart";"09677";"80";"50";"30";"70";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schweinfurt";"09678";"70";"50";"20";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Würzburg";"09679";"140";"100";"40";"120";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Augsburg, Stadt";"09761";"340";"220";"130";"250";"90";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kaufbeuren, Stadt";"09762";"30";"20";"20";"30";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kempten (Allgäu), Stadt";"09763";"50";"30";"20";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Memmingen, Stadt";"09764";"70";"40";"30";"20";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Aichach-Friedberg";"09771";"100";"70";"30";"90";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Augsburg";"09772";"200";"130";"70";"170";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Dillingen adDonau";"09773";"50";"30";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Günzburg";"09774";"50";"30";"20";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Neu-Ulm";"09775";"120";"70";"50";"110";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Lindau (Bodensee)";"09776";"50";"30";"20";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ostallgäu";"09777";"90";"40";"40";"80";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Unterallgäu";"09778";"130";"80";"50";"60";"70";"0"
"Hamburg, Freie und Hansestadt";"02000";"Donau-Ries";"09779";"150";"110";"40";"100";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Oberallgäu";"09780";"60";"30";"30";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Regionalverband Saarbrücken";"10041";"190";"110";"90";"120";"70";"10"
"Hamburg, Freie und Hansestadt";"02000";"Merzig-Wadern";"10042";"60";"50";"10";"40";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Neunkirchen";"10043";"70";"40";"20";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saarlouis";"10044";"90";"50";"40";"70";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saarpfalz-Kreis";"10045";"70";"40";"40";"70";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"St Wendel";"10046";"50";"30";"20";"50";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Berlin, Stadt";"11000";"12060";"6630";"5430";"8700";"3360";"110"
"Hamburg, Freie und Hansestadt";"02000";"Brandenburg an der Havel, Stadt";"12051";"70";"40";"30";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Cottbus, Stadt";"12052";"110";"80";"40";"70";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Frankfurt (Oder), Stadt";"12053";"60";"50";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Potsdam, Stadt";"12054";"380";"220";"170";"350";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Barnim";"12060";"370";"230";"140";"340";"40";"10"
"Hamburg, Freie und Hansestadt";"02000";"Dahme-Spreewald";"12061";"300";"200";"100";"240";"60";"0"
"Hamburg, Freie und Hansestadt";"02000";"Elbe-Elster";"12062";"50";"40";"10";"50";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Havelland";"12063";"280";"180";"100";"220";"60";"0"
"Hamburg, Freie und Hansestadt";"02000";"Märkisch-Oderland";"12064";"290";"190";"100";"280";"10";"10"
"Hamburg, Freie und Hansestadt";"02000";"Oberhavel";"12065";"400";"270";"140";"320";"80";"10"
"Hamburg, Freie und Hansestadt";"02000";"Oberspreewald-Lausitz";"12066";"100";"70";"30";"90";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Oder-Spree";"12067";"200";"140";"70";"180";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ostprignitz-Ruppin";"12068";"190";"140";"50";"170";"20";"10"
"Hamburg, Freie und Hansestadt";"02000";"Potsdam-Mittelmark";"12069";"420";"270";"150";"390";"40";"10"
"Hamburg, Freie und Hansestadt";"02000";"Prignitz";"12070";"390";"280";"100";"360";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Spree-Neiße";"12071";"70";"50";"20";"70";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Teltow-Fläming";"12072";"270";"180";"90";"230";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Uckermark";"12073";"190";"150";"40";"140";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Rostock, Hanse- und Universitätsstadt";"13003";"1210";"850";"360";"1050";"160";"30"
"Hamburg, Freie und Hansestadt";"02000";"Schwerin, Landeshauptstadt";"13004";"1160";"750";"410";"1050";"110";"20"
"Hamburg, Freie und Hansestadt";"02000";"Mecklenburgische Seenplatte";"13071";"730";"540";"180";"630";"90";"10"
"Hamburg, Freie und Hansestadt";"02000";"Landkreis Rostock";"13072";"1170";"870";"300";"1070";"100";"20"
"Hamburg, Freie und Hansestadt";"02000";"Vorpommern-Rügen";"13073";"820";"630";"190";"760";"60";"10"
"Hamburg, Freie und Hansestadt";"02000";"Nordwestmecklenburg";"13074";"1690";"1230";"460";"1550";"140";"20"
"Hamburg, Freie und Hansestadt";"02000";"Vorpommern-Greifswald";"13075";"610";"460";"150";"560";"50";"10"
"Hamburg, Freie und Hansestadt";"02000";"Ludwigslust-Parchim";"13076";"4130";"2750";"1380";"3920";"200";"90"
"Hamburg, Freie und Hansestadt";"02000";"Chemnitz, Stadt";"14511";"160";"100";"60";"130";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Erzgebirgskreis";"14521";"130";"90";"30";"110";"20";"10"
"Hamburg, Freie und Hansestadt";"02000";"Mittelsachsen";"14522";"170";"110";"60";"150";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Vogtlandkreis";"14523";"140";"110";"40";"130";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Zwickau";"14524";"140";"80";"60";"120";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Dresden, Stadt";"14612";"670";"410";"260";"560";"110";"10"
"Hamburg, Freie und Hansestadt";"02000";"Bautzen";"14625";"190";"140";"50";"180";"10";"10"
"Hamburg, Freie und Hansestadt";"02000";"Görlitz";"14626";"250";"190";"60";"230";"20";"10"
"Hamburg, Freie und Hansestadt";"02000";"Meißen";"14627";"160";"110";"50";"140";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Sächsische Schweiz-Osterzgebirge";"14628";"130";"80";"50";"120";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Leipzig, Stadt";"14713";"1110";"680";"430";"950";"160";"20"
"Hamburg, Freie und Hansestadt";"02000";"Leipzig";"14729";"260";"170";"80";"240";"20";"10"
"Hamburg, Freie und Hansestadt";"02000";"Nordsachsen";"14730";"200";"140";"60";"180";"10";"10"
"Hamburg, Freie und Hansestadt";"02000";"Dessau-Roßlau, Stadt";"15001";"70";"50";"20";"60";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Halle (Saale), Stadt";"15002";"350";"230";"120";"180";"170";"0"
"Hamburg, Freie und Hansestadt";"02000";"Magdeburg, Landeshauptstadt";"15003";"410";"260";"150";"290";"120";"0"
"Hamburg, Freie und Hansestadt";"02000";"Altmarkkreis Salzwedel";"15081";"230";"150";"90";"210";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Anhalt-Bitterfeld";"15082";"100";"70";"30";"80";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Börde";"15083";"200";"140";"60";"180";"20";"10"
"Hamburg, Freie und Hansestadt";"02000";"Burgenlandkreis";"15084";"130";"90";"40";"100";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Harz";"15085";"190";"140";"50";"180";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Jerichower Land";"15086";"110";"100";"20";"100";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Mansfeld-Südharz";"15087";"110";"80";"30";"90";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saalekreis";"15088";"200";"160";"40";"150";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Salzlandkreis";"15089";"160";"120";"40";"130";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Stendal";"15090";"260";"170";"90";"250";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Wittenberg";"15091";"120";"90";"30";"110";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Erfurt, Stadt";"16051";"290";"180";"110";"200";"90";"10"
"Hamburg, Freie und Hansestadt";"02000";"Gera, Stadt";"16052";"120";"80";"40";"100";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Jena, Stadt";"16053";"110";"80";"30";"100";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Suhl, Stadt";"16054";"30";"20";"0";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Weimar, Stadt";"16055";"90";"50";"30";"70";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Eichsfeld";"16061";"80";"50";"30";"70";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Nordhausen";"16062";"70";"40";"30";"60";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Wartburgkreis";"16063";"100";"60";"40";"80";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Unstrut-Hainich-Kreis";"16064";"50";"40";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kyffhäuserkreis";"16065";"40";"30";"10";"30";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schmalkalden-Meiningen";"16066";"50";"40";"10";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Gotha";"16067";"100";"70";"30";"70";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Sömmerda";"16068";"40";"30";"10";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Hildburghausen";"16069";"20";"10";"10";"20";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ilm-Kreis";"16070";"120";"80";"40";"60";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Weimarer Land";"16071";"50";"30";"10";"40";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Sonneberg";"16072";"10";"10";"10";"10";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saalfeld-Rudolstadt";"16073";"50";"30";"20";"50";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saale-Holzland-Kreis";"16074";"70";"50";"10";"40";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Saale-Orla-Kreis";"16075";"60";"40";"20";"30";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Greiz";"16076";"50";"30";"10";"40";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Altenburger Land";"16077";"50";"40";"10";"50";"0";"0"
"Hamburg, Freie und Hansestadt";"02000";"Österreich";"A";"70";"50";"20";"20";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Belgien";"B";"30";"20";"10";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Bulgarien";"BG";"30";"30";"0";"0";"30";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schweiz";"CH";"20";"10";"10";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Tschechien";"CZ";"170";"140";"30";"10";"160";"0"
"Hamburg, Freie und Hansestadt";"02000";"Dänemark";"DK";"20";"10";"10";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Spanien";"E";"60";"50";"10";"10";"60";"0"
"Hamburg, Freie und Hansestadt";"02000";"Frankreich";"F";"120";"90";"30";"50";"70";"0"
"Hamburg, Freie und Hansestadt";"02000";"Vereinigtes Königreich";"GB";"20";"20";"0";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Griechenland";"GR";"10";"10";"0";"0";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ungarn";"H";"20";"20";"10";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Kroatien";"HR";"20";"20";"0";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Italien";"I";"20";"20";"0";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Indien";"IND";"20";"20";"0";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Litauen";"LT";"60";"60";"10";"0";"60";"0"
"Hamburg, Freie und Hansestadt";"02000";"Lettland";"LV";"40";"40";"0";"0";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Norwegen";"N";"50";"50";"0";"0";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Niederlande";"NL";"60";"50";"10";"10";"50";"0"
"Hamburg, Freie und Hansestadt";"02000";"Portugal";"P";"20";"20";"0";"0";"20";"0"
"Hamburg, Freie und Hansestadt";"02000";"Polen";"PL";"2060";"1820";"240";"40";"2020";"0"
"Hamburg, Freie und Hansestadt";"02000";"Rumänien";"RO";"210";"190";"10";"0";"200";"0"
"Hamburg, Freie und Hansestadt";"02000";"Philippinen";"RP";"160";"160";"0";"0";"160";"0"
"Hamburg, Freie und Hansestadt";"02000";"Schweden";"S";"10";"10";"0";"10";"10";"0"
"Hamburg, Freie und Hansestadt";"02000";"Slowakei";"SK";"60";"40";"20";"0";"60";"0"
"Hamburg, Freie und Hansestadt";"02000";"Ukraine";"UA";"40";"30";"10";"0";"40";"0"
"Hamburg, Freie und Hansestadt";"02000";"Vereinigte Staaten";"USA";"10";"10";"0";"0";"10";"0"
""
"Exportdatum: ";"15072024";"23:7:11"
"© Statistik der Bundesagentur für Arbeit"
"Die Produkte unterliegen dem Urheberrecht (siehe Impressum: https://statistikarbeitsagenturde/DE/Home/Service/Impressum/impressum_nodehtml) Daten und Tabellen dürfen uneingeschränkt verwendet werden Informationen dürfen (auch auszugsweise) gespeichert und mit Quellenangabe weitergegeben, vervielfältigt und verbreitet werden Die Inhalte dürfen nicht verändert oder verfälscht werden Eigene Berechnungen sind erlaubt, jedoch als solche kenntlich zu machen Im Fall einer Veröffentlichung im Internet soll dies mit einer Verlinkung auf die Homepage der Statistik der Bundesagentur für Arbeit (https://statistikarbeitsagenturde/) erfolgen"
