"Land";"Bremen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Bremen, Stadt";"04011";"Erlangen, Stadt";"09562";"20";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Fürth, Stadt";"09563";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Nürnberg, Stadt";"09564";"120";"80";"40";"90";"40";"0"
"Bremen, Stadt";"04011";"Ansbach";"09571";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Erlangen-Höchstadt";"09572";"20";"10";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Fürth";"09573";"10";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Nürnberger Land";"09574";"40";"30";"10";"40";"10";"0"
"Bremen, Stadt";"04011";"Roth";"09576";"20";"20";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Aschaffenburg, Stadt";"09661";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Würzburg, Stadt";"09663";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Aschaffenburg";"09671";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Bad Kissingen";"09672";"110";"50";"60";"40";"70";"10"
"Bremen, Stadt";"04011";"Miltenberg";"09676";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Schweinfurt";"09678";"20";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Würzburg";"09679";"20";"20";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Übrige Kreise (Regierungsbezirk)";"097xx";"20";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Augsburg, Stadt";"09761";"70";"50";"20";"50";"20";"0"
"Bremen, Stadt";"04011";"Aichach-Friedberg";"09771";"30";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Augsburg";"09772";"40";"30";"10";"40";"10";"0"
"Bremen, Stadt";"04011";"Dillingen adDonau";"09773";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Günzburg";"09774";"20";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Neu-Ulm";"09775";"30";"20";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Ostallgäu";"09777";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Unterallgäu";"09778";"10";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Donau-Ries";"09779";"20";"10";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Oberallgäu";"09780";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Regionalverband Saarbrücken";"10041";"40";"30";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Merzig-Wadern";"10042";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Neunkirchen";"10043";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Saarlouis";"10044";"30";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Saarpfalz-Kreis";"10045";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"St Wendel";"10046";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Berlin, Stadt";"11000";"1000";"620";"380";"730";"270";"10"
"Bremen, Stadt";"04011";"Übrige Kreise (Regierungsbezirk)";"120xx";"20";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Cottbus, Stadt";"12052";"20";"10";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Frankfurt (Oder), Stadt";"12053";"10";"10";"0";"10";"10";"0"
"Bremen, Stadt";"04011";"Potsdam, Stadt";"12054";"50";"40";"20";"50";"10";"0"
"Bremen, Stadt";"04011";"Barnim";"12060";"40";"20";"20";"20";"10";"0"
"Bremen, Stadt";"04011";"Dahme-Spreewald";"12061";"30";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Havelland";"12063";"40";"30";"20";"30";"10";"0"
"Bremen, Stadt";"04011";"Märkisch-Oderland";"12064";"40";"30";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Oberhavel";"12065";"40";"20";"20";"40";"0";"0"
"Bremen, Stadt";"04011";"Oberspreewald-Lausitz";"12066";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Oder-Spree";"12067";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Ostprignitz-Ruppin";"12068";"20";"20";"10";"20";"10";"0"
"Bremen, Stadt";"04011";"Potsdam-Mittelmark";"12069";"50";"40";"10";"40";"10";"0"
"Bremen, Stadt";"04011";"Prignitz";"12070";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Spree-Neiße";"12071";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Teltow-Fläming";"12072";"40";"30";"10";"40";"0";"0"
"Bremen, Stadt";"04011";"Uckermark";"12073";"20";"10";"10";"10";"10";"0"
"Bremen, Stadt";"04011";"Rostock, Hanse- und Universitätsstadt";"13003";"150";"120";"30";"140";"0";"0"
"Bremen, Stadt";"04011";"Schwerin, Landeshauptstadt";"13004";"50";"40";"10";"40";"10";"0"
"Bremen, Stadt";"04011";"Mecklenburgische Seenplatte";"13071";"150";"90";"60";"140";"10";"0"
"Bremen, Stadt";"04011";"Landkreis Rostock";"13072";"140";"120";"20";"130";"10";"0"
"Bremen, Stadt";"04011";"Vorpommern-Rügen";"13073";"120";"110";"20";"120";"10";"0"
"Bremen, Stadt";"04011";"Nordwestmecklenburg";"13074";"90";"70";"20";"80";"10";"0"
"Bremen, Stadt";"04011";"Vorpommern-Greifswald";"13075";"80";"70";"10";"70";"10";"0"
"Bremen, Stadt";"04011";"Ludwigslust-Parchim";"13076";"80";"60";"20";"70";"10";"0"
"Bremen, Stadt";"04011";"Übrige Kreise (Regierungsbezirk)";"140xx";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Chemnitz, Stadt";"14511";"50";"30";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Erzgebirgskreis";"14521";"20";"20";"0";"10";"10";"0"
"Bremen, Stadt";"04011";"Mittelsachsen";"14522";"50";"30";"20";"30";"20";"0"
"Bremen, Stadt";"04011";"Zwickau";"14524";"40";"30";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Dresden, Stadt";"14612";"110";"80";"30";"90";"20";"10"
"Bremen, Stadt";"04011";"Bautzen";"14625";"30";"30";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Görlitz";"14626";"30";"20";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Meißen";"14627";"20";"20";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Sächsische Schweiz-Osterzgebirge";"14628";"30";"20";"10";"30";"0";"0"
"Bremen, Stadt";"04011";"Leipzig, Stadt";"14713";"170";"110";"60";"140";"30";"0"
"Bremen, Stadt";"04011";"Leipzig";"14729";"50";"40";"10";"50";"0";"0"
"Bremen, Stadt";"04011";"Nordsachsen";"14730";"30";"20";"0";"20";"0";"0"
"Bremen, Stadt";"04011";"Dessau-Roßlau, Stadt";"15001";"20";"20";"10";"20";"0";"10"
"Bremen, Stadt";"04011";"Halle (Saale), Stadt";"15002";"50";"30";"10";"30";"20";"0"
"Bremen, Stadt";"04011";"Magdeburg, Landeshauptstadt";"15003";"70";"50";"10";"60";"10";"10"
"Bremen, Stadt";"04011";"Altmarkkreis Salzwedel";"15081";"20";"20";"0";"20";"0";"0"
"Bremen, Stadt";"04011";"Anhalt-Bitterfeld";"15082";"40";"30";"10";"40";"0";"0"
"Bremen, Stadt";"04011";"Börde";"15083";"50";"30";"20";"50";"0";"0"
"Bremen, Stadt";"04011";"Burgenlandkreis";"15084";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Harz";"15085";"80";"60";"20";"70";"10";"0"
"Bremen, Stadt";"04011";"Jerichower Land";"15086";"40";"40";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Mansfeld-Südharz";"15087";"30";"30";"0";"30";"0";"0"
"Bremen, Stadt";"04011";"Saalekreis";"15088";"50";"40";"10";"40";"10";"0"
"Bremen, Stadt";"04011";"Salzlandkreis";"15089";"50";"40";"10";"40";"0";"0"
"Bremen, Stadt";"04011";"Stendal";"15090";"30";"30";"0";"30";"0";"0"
"Bremen, Stadt";"04011";"Wittenberg";"15091";"20";"20";"0";"20";"0";"0"
"Bremen, Stadt";"04011";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"20";"10";"30";"10";"0"
"Bremen, Stadt";"04011";"Erfurt, Stadt";"16051";"70";"40";"30";"20";"50";"0"
"Bremen, Stadt";"04011";"Gera, Stadt";"16052";"30";"20";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Jena, Stadt";"16053";"20";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Weimar, Stadt";"16055";"20";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Eichsfeld";"16061";"20";"20";"0";"20";"0";"0"
"Bremen, Stadt";"04011";"Nordhausen";"16062";"20";"10";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Wartburgkreis";"16063";"20";"10";"10";"20";"0";"0"
"Bremen, Stadt";"04011";"Unstrut-Hainich-Kreis";"16064";"20";"20";"0";"10";"10";"0"
"Bremen, Stadt";"04011";"Kyffhäuserkreis";"16065";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Schmalkalden-Meiningen";"16066";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Gotha";"16067";"30";"20";"10";"10";"20";"0"
"Bremen, Stadt";"04011";"Ilm-Kreis";"16070";"20";"20";"0";"10";"10";"0"
"Bremen, Stadt";"04011";"Weimarer Land";"16071";"20";"10";"10";"10";"0";"0"
"Bremen, Stadt";"04011";"Saale-Holzland-Kreis";"16074";"10";"10";"0";"10";"0";"0"
"Bremen, Stadt";"04011";"Altenburger Land";"16077";"20";"20";"0";"20";"0";"0"
"Bremen, Stadt";"04011";"Bulgarien";"BG";"10";"10";"0";"0";"10";"0"
"Bremen, Stadt";"04011";"Tschechien";"CZ";"10";"10";"0";"0";"10";"0"
"Bremen, Stadt";"04011";"Frankreich";"F";"10";"10";"0";"10";"10";"0"
"Bremen, Stadt";"04011";"Ungarn";"H";"30";"30";"0";"0";"30";"0"
"Bremen, Stadt";"04011";"Kroatien";"HR";"10";"10";"0";"0";"10";"0"
"Bremen, Stadt";"04011";"Litauen";"LT";"40";"40";"0";"0";"40";"0"
"Bremen, Stadt";"04011";"Lettland";"LV";"20";"20";"0";"0";"20";"0"
"Bremen, Stadt";"04011";"Niederlande";"NL";"10";"10";"0";"0";"10";"0"
"Bremen, Stadt";"04011";"Portugal";"P";"10";"10";"0";"0";"10";"0"
"Bremen, Stadt";"04011";"Polen";"PL";"370";"350";"20";"10";"360";"0"
"Bremen, Stadt";"04011";"Rumänien";"RO";"30";"20";"10";"0";"30";"0"
"Bremen, Stadt";"04011";"Philippinen";"RP";"110";"110";"0";"0";"110";"0"
"Bremen, Stadt";"04011";"Russische Föderation";"RUS";"20";"20";"0";"0";"20";"0"
"Bremen, Stadt";"04011";"Slowakei";"SK";"20";"20";"0";"0";"20";"0"
"Bremen, Stadt";"04011";"Ukraine";"UA";"30";"20";"10";"0";"30";"0"
"Bremerhaven, Stadt";"04012";"Einpendler insgesamt";"0";"20140";"10600";"9540";"18500";"1640";"730"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"010xx";"30";"20";"0";"20";"10";"0"
"Bremerhaven, Stadt";"04012";"Kiel, Landeshauptstadt";"01002";"20";"10";"10";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Dithmarschen";"01051";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Nordfriesland";"01054";"40";"20";"20";"30";"10";"0"
"Bremerhaven, Stadt";"04012";"Ostholstein";"01055";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Pinneberg";"01056";"100";"50";"50";"80";"20";"0"
"Bremerhaven, Stadt";"04012";"Rendsburg-Eckernförde";"01058";"20";"10";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Schleswig-Flensburg";"01059";"20";"10";"10";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Segeberg";"01060";"20";"20";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Steinburg";"01061";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Stormarn";"01062";"30";"30";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Hamburg, Freie und Hansestadt";"02000";"240";"180";"60";"160";"80";"10"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"20";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Region Hannover";"03241";"70";"60";"10";"70";"0";"0"
"Bremerhaven, Stadt";"04012";"Diepholz";"03251";"130";"100";"40";"120";"10";"0"
"Bremerhaven, Stadt";"04012";"Hildesheim";"03254";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Nienburg (Weser)";"03256";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"033xx";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Celle";"03351";"10";"10";"10";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Cuxhaven";"03352";"13720";"6420";"7290";"13110";"600";"520"
"Bremerhaven, Stadt";"04012";"Harburg";"03353";"40";"30";"10";"40";"10";"0"
"Bremerhaven, Stadt";"04012";"Lüneburg";"03355";"20";"10";"10";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Osterholz";"03356";"600";"360";"240";"570";"30";"10"
"Bremerhaven, Stadt";"04012";"Rotenburg (Wümme)";"03357";"330";"180";"150";"320";"10";"10"
"Bremerhaven, Stadt";"04012";"Heidekreis";"03358";"20";"10";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Stade";"03359";"70";"50";"10";"60";"10";"0"
"Bremerhaven, Stadt";"04012";"Verden";"03361";"110";"70";"40";"100";"10";"10"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"034xx";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Delmenhorst, Stadt";"03401";"60";"50";"10";"50";"10";"0"
"Bremerhaven, Stadt";"04012";"Emden, Stadt";"03402";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Oldenburg (Oldenburg), Stadt";"03403";"150";"90";"60";"110";"30";"0"
"Bremerhaven, Stadt";"04012";"Osnabrück, Stadt";"03404";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Wilhelmshaven, Stadt";"03405";"60";"50";"10";"50";"10";"0"
"Bremerhaven, Stadt";"04012";"Ammerland";"03451";"70";"40";"20";"60";"10";"0"
"Bremerhaven, Stadt";"04012";"Aurich";"03452";"30";"30";"10";"30";"10";"0"
"Bremerhaven, Stadt";"04012";"Cloppenburg";"03453";"20";"20";"0";"10";"10";"0"
"Bremerhaven, Stadt";"04012";"Emsland";"03454";"40";"30";"0";"20";"20";"0"
"Bremerhaven, Stadt";"04012";"Friesland";"03455";"90";"80";"20";"90";"0";"0"
"Bremerhaven, Stadt";"04012";"Leer";"03457";"40";"30";"10";"30";"10";"0"
"Bremerhaven, Stadt";"04012";"Oldenburg";"03458";"60";"40";"20";"60";"10";"0"
"Bremerhaven, Stadt";"04012";"Osnabrück";"03459";"30";"20";"10";"30";"0";"0"
"Bremerhaven, Stadt";"04012";"Vechta";"03460";"20";"10";"10";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Wesermarsch";"03461";"780";"420";"360";"720";"60";"40"
"Bremerhaven, Stadt";"04012";"Wittmund";"03462";"20";"10";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Bremen, Stadt";"04011";"1920";"1150";"770";"1570";"350";"100"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"051xx";"50";"40";"10";"30";"20";"0"
"Bremerhaven, Stadt";"04012";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Essen, Stadt";"05113";"20";"10";"10";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"10";"10";"20";"10";"0"
"Bremerhaven, Stadt";"04012";"Städteregion Aachen";"05334";"10";"10";"10";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"055xx";"50";"30";"10";"40";"10";"0"
"Bremerhaven, Stadt";"04012";"Steinfurt";"05566";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"057xx";"30";"20";"10";"30";"10";"0"
"Bremerhaven, Stadt";"04012";"Bielefeld, Stadt";"05711";"10";"0";"10";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Berlin, Stadt";"11000";"80";"50";"30";"60";"20";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"130xx";"20";"20";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Rostock, Hanse- und Universitätsstadt";"13003";"20";"10";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Landkreis Rostock";"13072";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Vorpommern-Rügen";"13073";"30";"30";"0";"30";"0";"0"
"Bremerhaven, Stadt";"04012";"Nordwestmecklenburg";"13074";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Vorpommern-Greifswald";"13075";"20";"20";"0";"20";"0";"0"
"Bremerhaven, Stadt";"04012";"Übrige Kreise (Regierungsbezirk)";"140xx";"40";"30";"10";"40";"10";"0"
"Bremerhaven, Stadt";"04012";"Leipzig, Stadt";"14713";"10";"10";"0";"10";"0";"0"
"Bremerhaven, Stadt";"04012";"Spanien";"E";"30";"30";"0";"0";"30";"0"
"Bremerhaven, Stadt";"04012";"Polen";"PL";"70";"60";"10";"0";"70";"0"
""
"Exportdatum: ";"15072024";"23:7:5"
"© Statistik der Bundesagentur für Arbeit"
"Die Produkte unterliegen dem Urheberrecht (siehe Impressum: https://statistikarbeitsagenturde/DE/Home/Service/Impressum/impressum_nodehtml) Daten und Tabellen dürfen uneingeschränkt verwendet werden Informationen dürfen (auch auszugsweise) gespeichert und mit Quellenangabe weitergegeben, vervielfältigt und verbreitet werden Die Inhalte dürfen nicht verändert oder verfälscht werden Eigene Berechnungen sind erlaubt, jedoch als solche kenntlich zu machen Im Fall einer Veröffentlichung im Internet soll dies mit einer Verlinkung auf die Homepage der Statistik der Bundesagentur für Arbeit (https://statistikarbeitsagenturde/) erfolgen"
