"Land";"Baden-Württemberg"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Heilbronn";"08125";"Germersheim";"07334";"40";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Südliche Weinstraße";"07337";"10";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Rhein-Pfalz-Kreis";"07338";"30";"20";"10";"20";"0";"0"
"Heilbronn";"08125";"Mainz-Bingen";"07339";"20";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Stuttgart, Landeshauptstadt";"08111";"4910";"3140";"1770";"4340";"580";"140"
"Heilbronn";"08125";"Böblingen";"08115";"920";"710";"210";"790";"130";"10"
"Heilbronn";"08125";"Esslingen";"08116";"640";"450";"190";"540";"110";"10"
"Heilbronn";"08125";"Göppingen";"08117";"90";"70";"30";"70";"20";"0"
"Heilbronn";"08125";"Ludwigsburg";"08118";"8050";"4900";"3150";"6860";"1200";"210"
"Heilbronn";"08125";"Rems-Murr-Kreis";"08119";"1270";"850";"420";"1070";"200";"40"
"Heilbronn";"08125";"Heilbronn, Universitätsstadt";"08121";"30920";"14870";"16050";"26370";"4550";"1660"
"Heilbronn";"08125";"Hohenlohekreis";"08126";"4610";"2770";"1830";"4040";"570";"310"
"Heilbronn";"08125";"Schwäbisch Hall";"08127";"850";"520";"340";"750";"100";"40"
"Heilbronn";"08125";"Main-Tauber-Kreis";"08128";"210";"130";"80";"190";"20";"20"
"Heilbronn";"08125";"Heidenheim";"08135";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Ostalbkreis";"08136";"130";"90";"40";"110";"20";"0"
"Heilbronn";"08125";"Baden-Baden, Stadt";"08211";"30";"20";"10";"30";"0";"0"
"Heilbronn";"08125";"Karlsruhe, Stadt";"08212";"600";"390";"210";"530";"70";"20"
"Heilbronn";"08125";"Karlsruhe";"08215";"2060";"1250";"810";"1660";"400";"70"
"Heilbronn";"08125";"Rastatt";"08216";"80";"60";"20";"50";"30";"0"
"Heilbronn";"08125";"Heidelberg, Stadt";"08221";"370";"180";"190";"330";"40";"10"
"Heilbronn";"08125";"Mannheim, Universitätsstadt";"08222";"410";"260";"160";"340";"70";"20"
"Heilbronn";"08125";"Neckar-Odenwald-Kreis";"08225";"1740";"1000";"740";"1520";"210";"100"
"Heilbronn";"08125";"Rhein-Neckar-Kreis";"08226";"3140";"1670";"1470";"2720";"410";"170"
"Heilbronn";"08125";"Pforzheim, Stadt";"08231";"110";"70";"40";"100";"10";"0"
"Heilbronn";"08125";"Calw";"08235";"70";"50";"20";"60";"10";"0"
"Heilbronn";"08125";"Enzkreis";"08236";"610";"380";"230";"510";"90";"10"
"Heilbronn";"08125";"Freudenstadt";"08237";"20";"20";"10";"20";"0";"0"
"Heilbronn";"08125";"Freiburg im Breisgau, Stadt";"08311";"50";"30";"20";"40";"10";"0"
"Heilbronn";"08125";"Breisgau-Hochschwarzwald";"08315";"30";"20";"10";"30";"0";"0"
"Heilbronn";"08125";"Emmendingen";"08316";"20";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Ortenaukreis";"08317";"130";"90";"40";"100";"30";"0"
"Heilbronn";"08125";"Rottweil";"08325";"20";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Schwarzwald-Baar-Kreis";"08326";"30";"20";"10";"30";"0";"0"
"Heilbronn";"08125";"Tuttlingen";"08327";"20";"20";"0";"20";"0";"0"
"Heilbronn";"08125";"Konstanz";"08335";"60";"30";"30";"50";"10";"0"
"Heilbronn";"08125";"Lörrach";"08336";"20";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Waldshut";"08337";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Reutlingen";"08415";"130";"100";"30";"100";"30";"10"
"Heilbronn";"08125";"Tübingen";"08416";"140";"80";"60";"130";"10";"10"
"Heilbronn";"08125";"Zollernalbkreis";"08417";"20";"20";"0";"20";"0";"0"
"Heilbronn";"08125";"Ulm, Universitätsstadt";"08421";"60";"50";"20";"50";"10";"0"
"Heilbronn";"08125";"Alb-Donau-Kreis";"08425";"20";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Biberach";"08426";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Bodenseekreis";"08435";"40";"30";"20";"40";"10";"0"
"Heilbronn";"08125";"Ravensburg";"08436";"40";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Sigmaringen";"08437";"30";"10";"20";"30";"10";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"40";"10";"40";"10";"0"
"Heilbronn";"08125";"Ingolstadt, Stadt";"09161";"200";"100";"100";"130";"70";"10"
"Heilbronn";"08125";"München, Landeshauptstadt";"09162";"350";"230";"120";"280";"70";"0"
"Heilbronn";"08125";"Berchtesgadener Land";"09172";"20";"20";"0";"20";"0";"0"
"Heilbronn";"08125";"Bad Tölz-Wolfratshausen";"09173";"30";"20";"10";"30";"0";"0"
"Heilbronn";"08125";"Dachau";"09174";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Ebersberg";"09175";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Eichstätt";"09176";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Freising";"09178";"30";"30";"10";"20";"10";"0"
"Heilbronn";"08125";"Fürstenfeldbruck";"09179";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Landsberg am Lech";"09181";"20";"20";"0";"20";"0";"0"
"Heilbronn";"08125";"München";"09184";"180";"130";"50";"160";"20";"0"
"Heilbronn";"08125";"Neuburg-Schrobenhausen";"09185";"50";"40";"10";"20";"30";"0"
"Heilbronn";"08125";"Pfaffenhofen adIlm";"09186";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Starnberg";"09188";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Traunstein";"09189";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"092xx";"50";"40";"10";"30";"10";"0"
"Heilbronn";"08125";"Passau, Stadt";"09262";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Landshut";"09274";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Dingolfing-Landau";"09279";"10";"10";"0";"0";"10";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"093xx";"30";"30";"0";"20";"10";"0"
"Heilbronn";"08125";"Regensburg, Stadt";"09362";"50";"30";"20";"40";"0";"0"
"Heilbronn";"08125";"Neumarkt idOPf";"09373";"20";"10";"10";"20";"0";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"094xx";"40";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Bamberg, Stadt";"09461";"50";"20";"30";"10";"40";"0"
"Heilbronn";"08125";"Bayreuth, Stadt";"09462";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Wunsiedel iFichtelgebirge";"09479";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"095xx";"40";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Erlangen, Stadt";"09562";"20";"20";"0";"20";"0";"0"
"Heilbronn";"08125";"Fürth, Stadt";"09563";"20";"10";"10";"10";"10";"0"
"Heilbronn";"08125";"Nürnberg, Stadt";"09564";"100";"70";"30";"70";"30";"0"
"Heilbronn";"08125";"Ansbach";"09571";"30";"20";"10";"30";"0";"0"
"Heilbronn";"08125";"Nürnberger Land";"09574";"10";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Aschaffenburg, Stadt";"09661";"20";"10";"10";"20";"0";"0"
"Heilbronn";"08125";"Würzburg, Stadt";"09663";"60";"30";"30";"50";"10";"10"
"Heilbronn";"08125";"Aschaffenburg";"09671";"40";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Miltenberg";"09676";"20";"20";"10";"20";"0";"0"
"Heilbronn";"08125";"Main-Spessart";"09677";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Schweinfurt";"09678";"20";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Würzburg";"09679";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"097xx";"20";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Augsburg, Stadt";"09761";"30";"30";"10";"30";"10";"0"
"Heilbronn";"08125";"Augsburg";"09772";"30";"20";"10";"10";"20";"0"
"Heilbronn";"08125";"Dillingen adDonau";"09773";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Günzburg";"09774";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Neu-Ulm";"09775";"40";"30";"10";"20";"20";"0"
"Heilbronn";"08125";"Ostallgäu";"09777";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Unterallgäu";"09778";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Donau-Ries";"09779";"30";"30";"0";"20";"10";"0"
"Heilbronn";"08125";"Oberallgäu";"09780";"30";"10";"20";"10";"20";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"100xx";"20";"20";"10";"10";"10";"0"
"Heilbronn";"08125";"Regionalverband Saarbrücken";"10041";"40";"30";"10";"20";"20";"0"
"Heilbronn";"08125";"Neunkirchen";"10043";"10";"10";"0";"10";"0";"0"
"Heilbronn";"08125";"Berlin, Stadt";"11000";"310";"170";"140";"240";"70";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"130xx";"20";"10";"10";"10";"10";"0"
"Heilbronn";"08125";"Mecklenburgische Seenplatte";"13071";"10";"10";"10";"10";"0";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Chemnitz, Stadt";"14511";"20";"10";"10";"20";"0";"0"
"Heilbronn";"08125";"Vogtlandkreis";"14523";"10";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Zwickau";"14524";"10";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Dresden, Stadt";"14612";"20";"10";"10";"20";"0";"0"
"Heilbronn";"08125";"Görlitz";"14626";"10";"10";"10";"10";"10";"0"
"Heilbronn";"08125";"Leipzig, Stadt";"14713";"30";"20";"10";"20";"10";"0"
"Heilbronn";"08125";"Übrige Kreise (Regierungsbezirk)";"160xx";"50";"50";"10";"40";"20";"0"
"Heilbronn";"08125";"Erfurt, Stadt";"16051";"10";"10";"0";"10";"10";"0"
"Heilbronn";"08125";"Eichsfeld";"16061";"10";"10";"10";"10";"10";"0"
"Heilbronn";"08125";"Wartburgkreis";"16063";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Auspendler insgesamt";"0";"15400";"9140";"6260";"13320";"2080";"560"
"Hohenlohekreis";"08126";"Hamburg, Freie und Hansestadt";"02000";"40";"20";"20";"40";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"032xx";"0";"0";"0";"0";"0";"0"
"Hohenlohekreis";"08126";"Region Hannover";"03241";"10";"10";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Hildesheim";"03254";"20";"0";"20";"20";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Emsland";"03454";"10";"10";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Vechta";"03460";"20";"20";"10";"10";"10";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"051xx";"50";"40";"10";"40";"10";"0"
"Hohenlohekreis";"08126";"Düsseldorf, Stadt";"05111";"30";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Essen, Stadt";"05113";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Rhein-Kreis Neuss";"05162";"30";"30";"0";"20";"20";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Köln, Stadt";"05315";"20";"10";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Rhein-Erft-Kreis";"05362";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Oberbergischer Kreis";"05374";"20";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"0";"20";"0";"0"
"Hohenlohekreis";"08126";"Gütersloh";"05754";"10";"10";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"064xx";"50";"40";"10";"40";"10";"0"
"Hohenlohekreis";"08126";"Darmstadt, Wissenschaftsstadt";"06411";"20";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Frankfurt am Main, Stadt";"06412";"40";"30";"20";"40";"0";"0"
"Hohenlohekreis";"08126";"Wiesbaden, Landeshauptstadt";"06414";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Bergstraße";"06431";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Offenbach";"06438";"20";"10";"10";"10";"0";"0"
"Hohenlohekreis";"08126";"Wetteraukreis";"06440";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"0";"0";"0"
"Hohenlohekreis";"08126";"Marburg-Biedenkopf";"06534";"30";"10";"20";"20";"10";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"0";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Fulda";"06631";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"070xx";"90";"60";"30";"70";"20";"0"
"Hohenlohekreis";"08126";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Mainz, kreisfreie Stadt";"07315";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"081xx";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Stuttgart, Landeshauptstadt";"08111";"740";"440";"300";"670";"60";"10"
"Hohenlohekreis";"08126";"Böblingen";"08115";"120";"90";"40";"110";"10";"0"
"Hohenlohekreis";"08126";"Esslingen";"08116";"140";"90";"40";"110";"20";"0"
"Hohenlohekreis";"08126";"Göppingen";"08117";"20";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Ludwigsburg";"08118";"450";"330";"120";"400";"50";"10"
"Hohenlohekreis";"08126";"Rems-Murr-Kreis";"08119";"230";"140";"80";"190";"40";"0"
"Hohenlohekreis";"08126";"Heilbronn, Universitätsstadt";"08121";"2170";"1110";"1060";"1970";"190";"90"
"Hohenlohekreis";"08126";"Heilbronn";"08125";"4650";"2820";"1830";"4040";"610";"160"
"Hohenlohekreis";"08126";"Schwäbisch Hall";"08127";"2870";"1570";"1300";"2590";"280";"140"
"Hohenlohekreis";"08126";"Main-Tauber-Kreis";"08128";"1240";"650";"580";"1100";"140";"80"
"Hohenlohekreis";"08126";"Ostalbkreis";"08136";"90";"50";"30";"70";"20";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"082xx";"0";"0";"0";"0";"0";"0"
"Hohenlohekreis";"08126";"Karlsruhe, Stadt";"08212";"70";"40";"30";"60";"10";"0"
"Hohenlohekreis";"08126";"Karlsruhe";"08215";"50";"40";"10";"40";"10";"0"
"Hohenlohekreis";"08126";"Rastatt";"08216";"20";"20";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Heidelberg, Stadt";"08221";"30";"20";"10";"30";"10";"0"
"Hohenlohekreis";"08126";"Mannheim, Universitätsstadt";"08222";"70";"40";"30";"50";"20";"0"
"Hohenlohekreis";"08126";"Neckar-Odenwald-Kreis";"08225";"350";"240";"110";"270";"90";"10"
"Hohenlohekreis";"08126";"Rhein-Neckar-Kreis";"08226";"90";"60";"40";"80";"10";"0"
"Hohenlohekreis";"08126";"Pforzheim, Stadt";"08231";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Calw";"08235";"20";"10";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Enzkreis";"08236";"30";"20";"10";"20";"10";"0"
"Hohenlohekreis";"08126";"Freudenstadt";"08237";"20";"10";"0";"20";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"083xx";"40";"30";"10";"40";"0";"0"
"Hohenlohekreis";"08126";"Ortenaukreis";"08317";"20";"10";"10";"20";"0";"0"
"Hohenlohekreis";"08126";"Schwarzwald-Baar-Kreis";"08326";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Konstanz";"08335";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"084xx";"20";"10";"10";"20";"0";"0"
"Hohenlohekreis";"08126";"Reutlingen";"08415";"20";"20";"10";"20";"0";"0"
"Hohenlohekreis";"08126";"Tübingen";"08416";"60";"20";"40";"60";"10";"10"
"Hohenlohekreis";"08126";"Zollernalbkreis";"08417";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Ulm, Universitätsstadt";"08421";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Alb-Donau-Kreis";"08425";"20";"10";"0";"20";"0";"0"
"Hohenlohekreis";"08126";"Ravensburg";"08436";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"40";"10";"30";"20";"0"
"Hohenlohekreis";"08126";"Ingolstadt, Stadt";"09161";"20";"10";"10";"20";"0";"0"
"Hohenlohekreis";"08126";"München, Landeshauptstadt";"09162";"80";"60";"30";"70";"10";"0"
"Hohenlohekreis";"08126";"München";"09184";"40";"30";"10";"40";"0";"0"
"Hohenlohekreis";"08126";"Neuburg-Schrobenhausen";"09185";"20";"20";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"095xx";"40";"30";"10";"30";"10";"0"
"Hohenlohekreis";"08126";"Ansbach, Stadt";"09561";"10";"10";"10";"10";"0";"0"
"Hohenlohekreis";"08126";"Nürnberg, Stadt";"09564";"40";"20";"20";"30";"0";"0"
"Hohenlohekreis";"08126";"Ansbach";"09571";"40";"30";"10";"30";"10";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"10";"10";"10";"0";"0"
"Hohenlohekreis";"08126";"Würzburg, Stadt";"09663";"60";"30";"40";"50";"10";"10"
"Hohenlohekreis";"08126";"Aschaffenburg";"09671";"20";"20";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Kitzingen";"09675";"10";"10";"0";"10";"10";"0"
"Hohenlohekreis";"08126";"Miltenberg";"09676";"10";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Schweinfurt";"09678";"10";"10";"0";"0";"10";"0"
"Hohenlohekreis";"08126";"Würzburg";"09679";"20";"10";"10";"20";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"097xx";"40";"30";"10";"30";"10";"0"
"Hohenlohekreis";"08126";"Augsburg";"09772";"10";"0";"10";"10";"0";"0"
"Hohenlohekreis";"08126";"Neu-Ulm";"09775";"20";"10";"0";"10";"0";"0"
"Hohenlohekreis";"08126";"Donau-Ries";"09779";"10";"10";"10";"10";"0";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"0";"0";"0";"0";"0"
"Hohenlohekreis";"08126";"Regionalverband Saarbrücken";"10041";"20";"20";"0";"10";"20";"0"
"Hohenlohekreis";"08126";"Berlin, Stadt";"11000";"80";"50";"30";"60";"20";"0"
"Hohenlohekreis";"08126";"Übrige Kreise (Regierungsbezirk)";"160xx";"20";"10";"10";"10";"10";"0"
"Hohenlohekreis";"08126";"Greiz";"16076";"20";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Auspendler insgesamt";"0";"21780";"13480";"8300";"18560";"3220";"790"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"20";"10";"20";"10";"0"
"Schwäbisch Hall";"08127";"Lübeck, Hansestadt";"01003";"60";"40";"20";"10";"50";"0"
"Schwäbisch Hall";"08127";"Nordfriesland";"01054";"10";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Hamburg, Freie und Hansestadt";"02000";"70";"50";"20";"60";"10";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Göttingen";"03159";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Region Hannover";"03241";"30";"20";"10";"20";"10";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"30";"10";"20";"20";"0"
"Schwäbisch Hall";"08127";"Osnabrück, Stadt";"03404";"20";"10";"10";"10";"10";"0"
"Schwäbisch Hall";"08127";"Emsland";"03454";"20";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Osnabrück";"03459";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Bremen, Stadt";"04011";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"30";"10";"30";"20";"0"
"Schwäbisch Hall";"08127";"Düsseldorf, Stadt";"05111";"40";"30";"10";"30";"20";"0"
"Schwäbisch Hall";"08127";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Essen, Stadt";"05113";"10";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Mettmann";"05158";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Rhein-Kreis Neuss";"05162";"10";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Wesel";"05170";"70";"50";"20";"0";"60";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"20";"20";"30";"10";"0"
"Schwäbisch Hall";"08127";"Bonn, Stadt";"05314";"20";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Köln, Stadt";"05315";"50";"30";"20";"50";"10";"0"
"Schwäbisch Hall";"08127";"Oberbergischer Kreis";"05374";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Rhein-Sieg-Kreis";"05382";"20";"10";"10";"10";"10";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Münster, Stadt";"05515";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Recklinghausen";"05562";"10";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"057xx";"30";"20";"10";"20";"10";"0"
"Schwäbisch Hall";"08127";"Gütersloh";"05754";"20";"20";"10";"20";"0";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"30";"10";"30";"10";"0"
"Schwäbisch Hall";"08127";"Dortmund, Stadt";"05913";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"20";"0";"20";"0";"0"
"Schwäbisch Hall";"08127";"Darmstadt, Wissenschaftsstadt";"06411";"20";"10";"10";"10";"10";"0"
"Schwäbisch Hall";"08127";"Frankfurt am Main, Stadt";"06412";"110";"70";"40";"90";"20";"0"
"Schwäbisch Hall";"08127";"Wiesbaden, Landeshauptstadt";"06414";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Bergstraße";"06431";"20";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Darmstadt-Dieburg";"06432";"20";"20";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Groß-Gerau";"06433";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Hochtaunuskreis";"06434";"30";"20";"10";"20";"0";"0"
"Schwäbisch Hall";"08127";"Main-Taunus-Kreis";"06436";"20";"10";"10";"20";"10";"0"
"Schwäbisch Hall";"08127";"Offenbach";"06438";"30";"20";"10";"20";"10";"0"
"Schwäbisch Hall";"08127";"Wetteraukreis";"06440";"10";"10";"0";"10";"10";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"066xx";"20";"20";"0";"20";"10";"0"
"Schwäbisch Hall";"08127";"Fulda";"06631";"10";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"070xx";"80";"50";"30";"50";"30";"0"
"Schwäbisch Hall";"08127";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"20";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Mainz, kreisfreie Stadt";"07315";"10";"10";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Zweibrücken, kreisfreie Stadt";"07320";"10";"0";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Donnersbergkreis";"07333";"10";"0";"10";"10";"0";"0"
"Schwäbisch Hall";"08127";"Stuttgart, Landeshauptstadt";"08111";"1250";"690";"560";"1140";"110";"40"
"Schwäbisch Hall";"08127";"Böblingen";"08115";"140";"100";"50";"120";"30";"10"
"Schwäbisch Hall";"08127";"Esslingen";"08116";"230";"150";"80";"210";"20";"0"
"Schwäbisch Hall";"08127";"Göppingen";"08117";"110";"100";"20";"90";"30";"0"
"Schwäbisch Hall";"08127";"Ludwigsburg";"08118";"420";"260";"160";"370";"50";"10"
"Schwäbisch Hall";"08127";"Rems-Murr-Kreis";"08119";"1690";"1050";"640";"1490";"200";"30"
"Schwäbisch Hall";"08127";"Heilbronn, Universitätsstadt";"08121";"510";"280";"220";"450";"60";"10"
"Schwäbisch Hall";"08127";"Heilbronn";"08125";"920";"570";"350";"850";"80";"20"
"Schwäbisch Hall";"08127";"Hohenlohekreis";"08126";"6530";"4170";"2360";"5660";"870";"350"
"Schwäbisch Hall";"08127";"Main-Tauber-Kreis";"08128";"700";"410";"290";"650";"50";"50"
"Schwäbisch Hall";"08127";"Heidenheim";"08135";"120";"90";"30";"110";"10";"10"
"Schwäbisch Hall";"08127";"Ostalbkreis";"08136";"2700";"1560";"1140";"2470";"230";"100"
"Schwäbisch Hall";"08127";"Übrige Kreise (Regierungsbezirk)";"082xx";"10";"10";"0";"10";"0";"0"
"Schwäbisch Hall";"08127";"Baden-Baden, Stadt";"08211";"10";"10";"0";"10";"0";"0"
