"Land";"Berlin"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Berlin, Stadt";"11000";"Weiden idOPf, Stadt";"09363";"40";"40";"10";"30";"10";"0"
"Berlin, Stadt";"11000";"Amberg-Sulzbach";"09371";"30";"20";"10";"30";"0";"0"
"Berlin, Stadt";"11000";"Cham";"09372";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Neumarkt idOPf";"09373";"110";"80";"30";"90";"10";"10"
"Berlin, Stadt";"11000";"Neustadt adWaldnaab";"09374";"20";"10";"10";"20";"0";"0"
"Berlin, Stadt";"11000";"Regensburg";"09375";"40";"30";"10";"30";"10";"0"
"Berlin, Stadt";"11000";"Schwandorf";"09376";"50";"40";"10";"40";"10";"0"
"Berlin, Stadt";"11000";"Bamberg, Stadt";"09461";"100";"60";"50";"80";"20";"0"
"Berlin, Stadt";"11000";"Bayreuth, Stadt";"09462";"190";"100";"90";"160";"30";"0"
"Berlin, Stadt";"11000";"Coburg, Stadt";"09463";"170";"140";"30";"150";"20";"10"
"Berlin, Stadt";"11000";"Hof, Stadt";"09464";"20";"20";"10";"10";"10";"0"
"Berlin, Stadt";"11000";"Bamberg";"09471";"70";"50";"20";"60";"10";"0"
"Berlin, Stadt";"11000";"Bayreuth";"09472";"20";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Coburg";"09473";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Forchheim";"09474";"50";"30";"20";"30";"10";"0"
"Berlin, Stadt";"11000";"Hof";"09475";"580";"250";"330";"500";"80";"10"
"Berlin, Stadt";"11000";"Kronach";"09476";"20";"10";"0";"10";"0";"0"
"Berlin, Stadt";"11000";"Kulmbach";"09477";"40";"30";"10";"40";"0";"0"
"Berlin, Stadt";"11000";"Lichtenfels";"09478";"40";"30";"10";"30";"20";"0"
"Berlin, Stadt";"11000";"Wunsiedel iFichtelgebirge";"09479";"30";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Ansbach, Stadt";"09561";"30";"20";"10";"20";"20";"0"
"Berlin, Stadt";"11000";"Erlangen, Stadt";"09562";"380";"250";"120";"280";"100";"0"
"Berlin, Stadt";"11000";"Fürth, Stadt";"09563";"90";"70";"30";"80";"20";"0"
"Berlin, Stadt";"11000";"Nürnberg, Stadt";"09564";"1180";"760";"420";"840";"340";"10"
"Berlin, Stadt";"11000";"Schwabach, Stadt";"09565";"10";"10";"10";"10";"10";"0"
"Berlin, Stadt";"11000";"Ansbach";"09571";"50";"40";"10";"50";"10";"0"
"Berlin, Stadt";"11000";"Erlangen-Höchstadt";"09572";"330";"170";"160";"240";"90";"0"
"Berlin, Stadt";"11000";"Fürth";"09573";"30";"10";"20";"20";"0";"0"
"Berlin, Stadt";"11000";"Nürnberger Land";"09574";"70";"40";"30";"50";"10";"0"
"Berlin, Stadt";"11000";"Neustadt adAisch-Bad Windsheim";"09575";"30";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Roth";"09576";"50";"40";"10";"40";"10";"0"
"Berlin, Stadt";"11000";"Weißenburg-Gunzenhausen";"09577";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Aschaffenburg, Stadt";"09661";"100";"70";"30";"70";"40";"0"
"Berlin, Stadt";"11000";"Schweinfurt, Stadt";"09662";"30";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Würzburg, Stadt";"09663";"240";"170";"80";"160";"80";"0"
"Berlin, Stadt";"11000";"Aschaffenburg";"09671";"100";"60";"30";"60";"30";"0"
"Berlin, Stadt";"11000";"Bad Kissingen";"09672";"30";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Rhön-Grabfeld";"09673";"20";"20";"0";"20";"0";"0"
"Berlin, Stadt";"11000";"Haßberge";"09674";"10";"10";"0";"10";"10";"0"
"Berlin, Stadt";"11000";"Kitzingen";"09675";"40";"20";"20";"40";"10";"0"
"Berlin, Stadt";"11000";"Miltenberg";"09676";"70";"40";"40";"50";"20";"0"
"Berlin, Stadt";"11000";"Main-Spessart";"09677";"30";"20";"10";"30";"0";"0"
"Berlin, Stadt";"11000";"Schweinfurt";"09678";"30";"20";"10";"30";"10";"0"
"Berlin, Stadt";"11000";"Würzburg";"09679";"110";"70";"40";"90";"20";"0"
"Berlin, Stadt";"11000";"Übrige Kreise (Regierungsbezirk)";"097xx";"10";"10";"0";"10";"0";"0"
"Berlin, Stadt";"11000";"Augsburg, Stadt";"09761";"800";"350";"450";"680";"120";"0"
"Berlin, Stadt";"11000";"Kempten (Allgäu), Stadt";"09763";"50";"30";"20";"30";"10";"0"
"Berlin, Stadt";"11000";"Memmingen, Stadt";"09764";"20";"10";"10";"10";"10";"0"
"Berlin, Stadt";"11000";"Aichach-Friedberg";"09771";"30";"20";"10";"30";"10";"0"
"Berlin, Stadt";"11000";"Augsburg";"09772";"60";"40";"20";"40";"10";"0"
"Berlin, Stadt";"11000";"Dillingen adDonau";"09773";"30";"20";"10";"30";"0";"0"
"Berlin, Stadt";"11000";"Günzburg";"09774";"20";"10";"10";"20";"0";"0"
"Berlin, Stadt";"11000";"Neu-Ulm";"09775";"90";"60";"30";"70";"10";"0"
"Berlin, Stadt";"11000";"Lindau (Bodensee)";"09776";"30";"10";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Ostallgäu";"09777";"80";"50";"30";"40";"40";"0"
"Berlin, Stadt";"11000";"Unterallgäu";"09778";"60";"40";"20";"40";"20";"0"
"Berlin, Stadt";"11000";"Donau-Ries";"09779";"60";"50";"10";"40";"20";"0"
"Berlin, Stadt";"11000";"Oberallgäu";"09780";"100";"70";"30";"80";"20";"0"
"Berlin, Stadt";"11000";"Regionalverband Saarbrücken";"10041";"1050";"270";"780";"240";"800";"0"
"Berlin, Stadt";"11000";"Merzig-Wadern";"10042";"50";"30";"20";"50";"10";"0"
"Berlin, Stadt";"11000";"Neunkirchen";"10043";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Saarlouis";"10044";"40";"30";"10";"30";"10";"0"
"Berlin, Stadt";"11000";"Saarpfalz-Kreis";"10045";"140";"120";"20";"100";"50";"0"
"Berlin, Stadt";"11000";"St Wendel";"10046";"20";"20";"10";"20";"0";"0"
"Berlin, Stadt";"11000";"Brandenburg an der Havel, Stadt";"12051";"620";"350";"260";"500";"110";"10"
"Berlin, Stadt";"11000";"Cottbus, Stadt";"12052";"950";"620";"330";"770";"180";"50"
"Berlin, Stadt";"11000";"Frankfurt (Oder), Stadt";"12053";"1030";"490";"550";"770";"260";"40"
"Berlin, Stadt";"11000";"Potsdam, Stadt";"12054";"14390";"7650";"6750";"11760";"2630";"310"
"Berlin, Stadt";"11000";"Barnim";"12060";"7750";"4750";"3000";"6530";"1220";"210"
"Berlin, Stadt";"11000";"Dahme-Spreewald";"12061";"14940";"9920";"5020";"11760";"3180";"370"
"Berlin, Stadt";"11000";"Elbe-Elster";"12062";"230";"170";"60";"180";"50";"0"
"Berlin, Stadt";"11000";"Havelland";"12063";"5450";"3460";"1990";"4130";"1320";"140"
"Berlin, Stadt";"11000";"Märkisch-Oderland";"12064";"8910";"5700";"3220";"7560";"1360";"250"
"Berlin, Stadt";"11000";"Oberhavel";"12065";"9720";"6370";"3350";"8040";"1680";"230"
"Berlin, Stadt";"11000";"Oberspreewald-Lausitz";"12066";"330";"170";"150";"250";"80";"10"
"Berlin, Stadt";"11000";"Oder-Spree";"12067";"9770";"7650";"2120";"6310";"3460";"150"
"Berlin, Stadt";"11000";"Ostprignitz-Ruppin";"12068";"1030";"600";"440";"860";"170";"60"
"Berlin, Stadt";"11000";"Potsdam-Mittelmark";"12069";"9250";"5790";"3460";"7180";"2070";"200"
"Berlin, Stadt";"11000";"Prignitz";"12070";"230";"150";"80";"190";"40";"0"
"Berlin, Stadt";"11000";"Spree-Neiße";"12071";"210";"140";"80";"170";"50";"0"
"Berlin, Stadt";"11000";"Teltow-Fläming";"12072";"11010";"8060";"2950";"8070";"2950";"220"
"Berlin, Stadt";"11000";"Uckermark";"12073";"720";"470";"260";"550";"170";"20"
"Berlin, Stadt";"11000";"Rostock, Hanse- und Universitätsstadt";"13003";"600";"360";"240";"460";"140";"10"
"Berlin, Stadt";"11000";"Schwerin, Landeshauptstadt";"13004";"210";"130";"80";"180";"40";"0"
"Berlin, Stadt";"11000";"Mecklenburgische Seenplatte";"13071";"560";"340";"220";"470";"90";"10"
"Berlin, Stadt";"11000";"Landkreis Rostock";"13072";"340";"200";"140";"290";"50";"0"
"Berlin, Stadt";"11000";"Vorpommern-Rügen";"13073";"360";"220";"140";"300";"50";"0"
"Berlin, Stadt";"11000";"Nordwestmecklenburg";"13074";"170";"130";"40";"120";"50";"0"
"Berlin, Stadt";"11000";"Vorpommern-Greifswald";"13075";"590";"320";"270";"470";"110";"10"
"Berlin, Stadt";"11000";"Ludwigslust-Parchim";"13076";"140";"110";"40";"120";"20";"0"
"Berlin, Stadt";"11000";"Chemnitz, Stadt";"14511";"570";"350";"230";"410";"170";"10"
"Berlin, Stadt";"11000";"Erzgebirgskreis";"14521";"200";"120";"80";"160";"40";"0"
"Berlin, Stadt";"11000";"Mittelsachsen";"14522";"160";"110";"50";"130";"30";"0"
"Berlin, Stadt";"11000";"Vogtlandkreis";"14523";"100";"80";"30";"80";"20";"0"
"Berlin, Stadt";"11000";"Zwickau";"14524";"170";"130";"40";"140";"30";"0"
"Berlin, Stadt";"11000";"Dresden, Stadt";"14612";"1550";"960";"590";"1230";"320";"10"
"Berlin, Stadt";"11000";"Bautzen";"14625";"270";"160";"110";"210";"60";"0"
"Berlin, Stadt";"11000";"Görlitz";"14626";"200";"120";"90";"150";"60";"0"
"Berlin, Stadt";"11000";"Meißen";"14627";"180";"120";"60";"150";"40";"0"
"Berlin, Stadt";"11000";"Sächsische Schweiz-Osterzgebirge";"14628";"160";"90";"70";"130";"40";"0"
"Berlin, Stadt";"11000";"Leipzig, Stadt";"14713";"3010";"1920";"1090";"2060";"950";"30"
"Berlin, Stadt";"11000";"Leipzig";"14729";"180";"140";"40";"140";"50";"0"
"Berlin, Stadt";"11000";"Nordsachsen";"14730";"370";"260";"110";"260";"110";"0"
"Berlin, Stadt";"11000";"Dessau-Roßlau, Stadt";"15001";"270";"160";"110";"230";"40";"10"
"Berlin, Stadt";"11000";"Halle (Saale), Stadt";"15002";"700";"360";"350";"440";"260";"0"
"Berlin, Stadt";"11000";"Magdeburg, Landeshauptstadt";"15003";"720";"480";"250";"550";"170";"10"
"Berlin, Stadt";"11000";"Altmarkkreis Salzwedel";"15081";"50";"30";"20";"40";"10";"0"
"Berlin, Stadt";"11000";"Anhalt-Bitterfeld";"15082";"240";"170";"80";"180";"70";"0"
"Berlin, Stadt";"11000";"Börde";"15083";"140";"100";"30";"110";"30";"0"
"Berlin, Stadt";"11000";"Burgenlandkreis";"15084";"110";"70";"40";"80";"30";"10"
"Berlin, Stadt";"11000";"Harz";"15085";"180";"140";"30";"130";"40";"0"
"Berlin, Stadt";"11000";"Jerichower Land";"15086";"150";"110";"40";"110";"40";"10"
"Berlin, Stadt";"11000";"Mansfeld-Südharz";"15087";"100";"50";"50";"90";"10";"0"
"Berlin, Stadt";"11000";"Saalekreis";"15088";"150";"120";"30";"120";"30";"0"
"Berlin, Stadt";"11000";"Salzlandkreis";"15089";"150";"110";"40";"120";"40";"0"
"Berlin, Stadt";"11000";"Stendal";"15090";"160";"100";"60";"140";"20";"0"
"Berlin, Stadt";"11000";"Wittenberg";"15091";"260";"170";"90";"220";"50";"10"
"Berlin, Stadt";"11000";"Erfurt, Stadt";"16051";"640";"350";"300";"460";"180";"10"
"Berlin, Stadt";"11000";"Gera, Stadt";"16052";"130";"80";"60";"110";"30";"0"
"Berlin, Stadt";"11000";"Jena, Stadt";"16053";"300";"170";"130";"240";"60";"0"
"Berlin, Stadt";"11000";"Suhl, Stadt";"16054";"10";"10";"0";"10";"0";"0"
"Berlin, Stadt";"11000";"Weimar, Stadt";"16055";"160";"100";"60";"130";"30";"0"
"Berlin, Stadt";"11000";"Eichsfeld";"16061";"60";"50";"10";"40";"20";"0"
"Berlin, Stadt";"11000";"Nordhausen";"16062";"60";"50";"10";"40";"20";"0"
"Berlin, Stadt";"11000";"Wartburgkreis";"16063";"70";"40";"40";"60";"20";"0"
"Berlin, Stadt";"11000";"Unstrut-Hainich-Kreis";"16064";"50";"40";"10";"30";"20";"0"
"Berlin, Stadt";"11000";"Kyffhäuserkreis";"16065";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Schmalkalden-Meiningen";"16066";"70";"60";"20";"60";"10";"0"
"Berlin, Stadt";"11000";"Gotha";"16067";"60";"30";"30";"50";"10";"0"
"Berlin, Stadt";"11000";"Sömmerda";"16068";"20";"10";"0";"10";"0";"0"
"Berlin, Stadt";"11000";"Hildburghausen";"16069";"10";"10";"0";"10";"10";"0"
"Berlin, Stadt";"11000";"Ilm-Kreis";"16070";"90";"70";"20";"70";"20";"10"
"Berlin, Stadt";"11000";"Weimarer Land";"16071";"40";"20";"20";"30";"10";"0"
"Berlin, Stadt";"11000";"Sonneberg";"16072";"20";"10";"10";"10";"0";"0"
"Berlin, Stadt";"11000";"Saalfeld-Rudolstadt";"16073";"60";"30";"30";"50";"10";"0"
"Berlin, Stadt";"11000";"Saale-Holzland-Kreis";"16074";"80";"50";"20";"60";"20";"0"
"Berlin, Stadt";"11000";"Saale-Orla-Kreis";"16075";"30";"20";"10";"20";"10";"0"
"Berlin, Stadt";"11000";"Greiz";"16076";"50";"40";"10";"40";"10";"0"
"Berlin, Stadt";"11000";"Altenburger Land";"16077";"30";"30";"10";"30";"10";"0"
""
"Exportdatum: ";"15072024";"23:9:14"
"© Statistik der Bundesagentur für Arbeit"
"Die Produkte unterliegen dem Urheberrecht (siehe Impressum: https://statistikarbeitsagenturde/DE/Home/Service/Impressum/impressum_nodehtml) Daten und Tabellen dürfen uneingeschränkt verwendet werden Informationen dürfen (auch auszugsweise) gespeichert und mit Quellenangabe weitergegeben, vervielfältigt und verbreitet werden Die Inhalte dürfen nicht verändert oder verfälscht werden Eigene Berechnungen sind erlaubt, jedoch als solche kenntlich zu machen Im Fall einer Veröffentlichung im Internet soll dies mit einer Verlinkung auf die Homepage der Statistik der Bundesagentur für Arbeit (https://statistikarbeitsagenturde/) erfolgen"
