city,cityLabel,district,districtLabel,isCity,isIndependentCity,regiokeyCity,regioKey,maxPopulation,maxLoc
http://www.wikidata.org/entity/Q634156,Drage,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,233,Point(9.516666666 54.0)
http://www.wikidata.org/entity/Q634533,Süderau,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,744,Point(9.516666666 53.816666666)
http://www.wikidata.org/entity/Q634545,Büttel,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,42,Point(9.227222222 53.900277777)
http://www.wikidata.org/entity/Q634591,Lockstedt,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,139,Point(9.683333333 54.0)
http://www.wikidata.org/entity/Q635088,Gribbohm,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,448,Point(9.351111111 54.026388888)
http://www.wikidata.org/entity/Q635104,Wulfsmoor,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,382,Point(9.733333333 53.916666666)
http://www.wikidata.org/entity/Q635123,Looft,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,396,Point(9.523055555 54.028611111)
http://www.wikidata.org/entity/Q635151,Christinenthal,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,62,Point(9.533055555 54.054444444)
http://www.wikidata.org/entity/Q635158,Pöschendorf,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,269,Point(9.49 54.038333333)
http://www.wikidata.org/entity/Q635168,Moorhusen,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,81,Point(9.383333333 53.966666666)
http://www.wikidata.org/entity/Q635178,Kleve,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,560,Point(9.4075 53.964722222)
http://www.wikidata.org/entity/Q635184,Bokelrehm,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,143,Point(9.391666666 54.043055555)
http://www.wikidata.org/entity/Q635197,Brokstedt,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,2037,Point(9.816666666 53.966666666)
http://www.wikidata.org/entity/Q635202,Münsterdorf,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,1882,Point(9.540833333 53.903333333)
http://www.wikidata.org/entity/Q635210,Breitenburg,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,1202,Point(9.566666666 53.883333333)
http://www.wikidata.org/entity/Q635221,Moordiek,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,109,Point(9.65 53.916666666)
http://www.wikidata.org/entity/Q635768,Hennstedt,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,587,Point(9.720555555 54.0375)
http://www.wikidata.org/entity/Q1420418,Heukewalde,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,183,Point(12.2675 50.836111111)
http://www.wikidata.org/entity/Q28334,Langenleuba-Niederhain,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,1740,Point(12.595833333 50.959166666)
http://www.wikidata.org/entity/Q28342,Göpfersdorf,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,228,Point(12.598888888 50.912777777)
http://www.wikidata.org/entity/Q34093,Rositz,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,2808,Point(12.366666666 51.016666666)
http://www.wikidata.org/entity/Q34099,Lödla,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,706,Point(12.389166666 50.9975)
http://www.wikidata.org/entity/Q34096,Kriebitzsch,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,999,Point(12.339722222 51.024166666)
http://www.wikidata.org/entity/Q34231,Monstab,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,413,Point(12.3575 50.992777777)
http://www.wikidata.org/entity/Q37606,Gerstenberg,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,497,Point(12.441388888 51.030277777)
http://www.wikidata.org/entity/Q37607,Windischleuba,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,1925,Point(12.466666666 51.016666666)
http://www.wikidata.org/entity/Q37609,Haselbach,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,807,Point(12.436666666 51.07)
http://www.wikidata.org/entity/Q37613,Treben,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,1197,Point(12.45 51.05)
http://www.wikidata.org/entity/Q37618,Fockendorf,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,802,Point(12.466666666 51.05)
http://www.wikidata.org/entity/Q47030,Vollmershain,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,317,Point(12.288333333 50.855277777)
http://www.wikidata.org/entity/Q47035,Thonhausen,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,537,Point(12.325555555 50.833333333)
http://www.wikidata.org/entity/Q47032,Posterstein,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,438,Point(12.2575 50.863888888)
http://www.wikidata.org/entity/Q47033,Jonaswalde,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,306,Point(12.287777777 50.839166666)
http://www.wikidata.org/entity/Q47039,Löbichau,http://www.wikidata.org/entity/Q7888,Landkreis Altenburger Land,false,false,,16077,960,Point(12.266666666 50.893333333)
